Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 12:23:51,90147059,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.729200594331093,0.22185970592784396,4744582.052631578,1.1255267373719266E7,3.005759E7,47.0,9.0147059E7,4744582.052631578,1.1255267373719266E7,3.005759E7,47.0,0,0,0,0,0,0,0,0,0,-20,0,0.22185970592784396,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,3259.6666666666665,109.15279810125499,3349.0,3138.0,3.0044235E7,18596.597134959935,3.005759E7,3.0022995E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 12:23:51,90143750,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.946058378978021,0.044373569992373296,3.0047916666666668E7,17821.572162223325,3.0060651E7,3.002755E7,9.014375E7,3.0047916666666668E7,17821.572162223325,3.0060651E7,3.002755E7,0,0,0,0,0,0,0,0,0,-4,0,0.044373569992373296,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0047916666666668E7,17821.572162223325,3.0060651E7,3.002755E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 12:25:51,90143831,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.730265180320547,0.22186765059940705,4744412.157894737,1.1253019563898548E7,3.005199E7,72.0,9.0143831E7,4744412.157894737,1.1253019563898548E7,3.005199E7,72.0,0,0,0,0,0,0,0,0,0,-20,0,0.22186765059940705,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,7278.0,528.1391862000016,7729.0,6697.0,3.0039013666666668E7,14359.167884433044,3.005199E7,3.0023587E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 12:25:51,90137495,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.946470999665566,0.04437664925123557,3.0045831666666668E7,13301.955583046176,3.0057292E7,3.0031245E7,9.0137495E7,3.0045831666666668E7,13301.955583046176,3.0057292E7,3.0031245E7,0,0,0,0,0,0,0,0,0,-4,0,0.04437664925123557,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0045831666666668E7,13301.955583046176,3.0057292E7,3.0031245E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 12:27:51,90127622,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.735612019143254,0.22190755238166607,4743559.052631578,1.125276203384863E7,3.0054201E7,48.0,9.0127622E7,4743559.052631578,1.125276203384863E7,3.0054201E7,48.0,0,0,0,0,0,0,0,0,0,-20,0,0.22190755238166607,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,3926.3333333333335,881.3117117872276,4537.0,2916.0,3.0037582E7,14471.106142931852,3.0054201E7,3.0027766E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 12:27:51,90123447,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.947397906340622,0.04438356646522852,3.0041149E7,14292.410818332924,3.0057502E7,3.0031047E7,9.0123447E7,3.0041149E7,14292.410818332924,3.0057502E7,3.0031047E7,0,0,0,0,0,0,0,0,0,-4,0,0.04438356646522852,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0041149E7,14292.410818332924,3.0057502E7,3.0031047E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 12:29:51,90135903,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.732880137673884,0.22188716520652155,4743994.894736841,1.1252353447946072E7,3.0052931E7,50.0,9.0135903E7,4743994.894736841,1.1252353447946072E7,3.0052931E7,50.0,0,0,0,0,0,0,0,0,0,-20,0,0.22188716520652155,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,5865.0,2376.3036422141004,7390.0,3127.0,3.0037099E7,14626.968004340475,3.0052931E7,3.0024088E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 12:29:51,90128870,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.947040054979054,0.04438089593267951,3.0042956666666668E7,12627.685509757253,3.0056164E7,3.0031002E7,9.012887E7,3.0042956666666668E7,12627.685509757253,3.0056164E7,3.0031002E7,0,0,0,0,0,0,0,0,0,-4,0,0.04438089593267951,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0042956666666668E7,12627.685509757253,3.0056164E7,3.0031002E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 12:31:52,90129792,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.73489609295892,0.22190220964894716,4743673.263157894,1.1251885349641971E7,3.0045776E7,49.0,9.0129792E7,4743673.263157894,1.1251885349641971E7,3.0045776E7,49.0,0,0,0,0,0,0,0,0,0,-20,0,0.22190220964894716,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,6429.0,2859.8062871460365,8113.0,3127.0,3.0035726333333332E7,10672.207003864445,3.0045776E7,3.0024525E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 12:31:52,90122145,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.947483828752633,0.04438420767725846,3.0040715E7,13147.949688069239,3.0054111E7,3.002783E7,9.0122145E7,3.0040715E7,13147.949688069239,3.0054111E7,3.002783E7,0,0,0,0,0,0,0,0,0,-4,0,0.04438420767725846,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0040715E7,13147.949688069239,3.0054111E7,3.002783E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 12:33:52,90128780,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.735229967608568,0.22190470125081022,4743620.000000001,1.1251613931521365E7,3.0051038E7,60.0,9.012878E7,4743620.000000001,1.1251613931521365E7,3.0051038E7,60.0,0,0,0,0,0,0,0,0,0,-20,0,0.22190470125081022,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,6044.666666666666,3970.1277477347417,10574.0,3167.0,3.0035062E7,13871.497431784357,3.0051038E7,3.0026077E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 12:33:52,90124185,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.947349204877692,0.04438320302147531,3.0041395E7,17240.516030560106,3.0061302E7,3.0031304E7,9.0124185E7,3.0041395E7,17240.516030560106,3.0061302E7,3.0031304E7,0,0,0,0,0,0,0,0,0,-4,0,0.04438320302147531,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0041395E7,17240.516030560106,3.0061302E7,3.0031304E7,BENIGN
192.168.56.1-239.255.255.250-64838-1900-17,192.168.56.1,64838,239.255.255.250,1900,17,05/09/2017 12:09:17,3002760,4,0,696.0,0.0,174.0,174.0,174.0,0.0,0,0,0,0,231.78675618431043,1.3321077941627038,1000920.0,659.2548824240895,1001479.0,1000193.0,3002760.0,1000920.0,659.2548824240895,1001479.0,1000193.0,0,0,0,0,0,0,0,0,0,-4,0,1.3321077941627038,0.0,174.0,174.0,174.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,217.5,174.0,0.0,-4,0,0,0,0,0,0,4,696,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 12:35:52,90134473,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.733351855288486,0.2218906854872275,4743919.631578947,1.1252532949968258E7,3.0047341E7,67.0,9.0134473E7,4743919.631578947,1.1252532949968258E7,3.0047341E7,67.0,0,0,0,0,0,0,0,0,0,-20,0,0.2218906854872275,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,5992.0,2100.9255103406213,7288.0,3568.0,3.0037428E7,12343.053471487516,3.0047341E7,3.0023603E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 12:35:52,90127493,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.947130915979212,0.04438157399984486,3.0042497666666668E7,13599.829570010548,3.0054636E7,3.00278E7,9.0127493E7,3.0042497666666668E7,13599.829570010548,3.0054636E7,3.00278E7,0,0,0,0,0,0,0,0,0,-4,0,0.04438157399984486,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0042497666666668E7,13599.829570010548,3.0054636E7,3.00278E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 12:37:52,90128669,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.73526658870331,0.22190497454256203,4743614.157894736,1.1251666911000995E7,3.0049633E7,51.0,9.0128669E7,4743614.157894736,1.1251666911000995E7,3.0049633E7,51.0,0,0,0,0,0,0,0,0,0,-20,0,0.22190497454256203,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,5126.666666666667,2286.032662350504,7708.0,3358.0,3.0035175666666668E7,12911.567733367368,3.0049633E7,3.0024793E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 12:37:52,90120472,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.947594238077226,0.044385031627441986,3.0040157333333332E7,14834.222067008885,3.0056769E7,3.0028233E7,9.0120472E7,3.0040157333333332E7,14834.222067008885,3.0056769E7,3.0028233E7,0,0,0,0,0,0,0,0,0,-4,0,0.044385031627441986,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0040157333333332E7,14834.222067008885,3.0056769E7,3.0028233E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 12:39:52,90117539,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.738939053806167,0.22193238099855347,4743028.368421053,1.125019349211659E7,3.0037635E7,49.0,9.0117539E7,4743028.368421053,1.125019349211659E7,3.0037635E7,49.0,0,0,0,0,0,0,0,0,0,-20,0,0.22193238099855347,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,5347.0,3295.6700380954403,9122.0,3043.0,3.0031279333333332E7,5736.9138335287325,3.0037635E7,3.0026484E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 12:39:52,90114071,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.948016708733534,0.044388184393533835,3.0038023666666668E7,6247.4708749487845,3.0045154E7,3.003351E7,9.0114071E7,3.0038023666666668E7,6247.4708749487845,3.0045154E7,3.003351E7,0,0,0,0,0,0,0,0,0,-4,0,0.044388184393533835,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0038023666666668E7,6247.4708749487845,3.0045154E7,3.003351E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 12:41:52,90130652,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.734612371382823,0.2219000923237524,4743718.52631579,1.1253454674511805E7,3.0047465E7,50.0,9.0130652E7,4743718.52631579,1.1253454674511805E7,3.0047465E7,50.0,0,0,0,0,0,0,0,0,0,-20,0,0.2219000923237524,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,3233.0,354.91970923012997,3617.0,2917.0,3.0039299666666668E7,9914.287787498068,3.0047465E7,3.0028268E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 12:41:52,90127491,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.947131047950729,0.04438157498470694,3.0042497E7,9641.014261995468,3.0050543E7,3.0031811E7,9.0127491E7,3.0042497E7,9641.014261995468,3.0050543E7,3.0031811E7,0,0,0,0,0,0,0,0,0,-4,0,0.04438157498470694,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0042497E7,9641.014261995468,3.0050543E7,3.0031811E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 12:43:53,90163407,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.72381023711759,0.22181947938147456,4745442.47368421,1.1256214714015368E7,3.0057885E7,49.0,9.0163407E7,4745442.47368421,1.1256214714015368E7,3.0057885E7,49.0,0,0,0,0,0,0,0,0,0,-20,0,0.22181947938147456,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,6188.333333333333,2739.007362774575,8139.0,3057.0,3.0047225666666668E7,15698.893092614311,3.0057885E7,3.0029198E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 12:43:53,90160259,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.9449696123876485,0.044365444868564544,3.0053419666666668E7,15513.60030210052,3.0066234E7,3.0036172E7,9.0160259E7,3.0053419666666668E7,15513.60030210052,3.0066234E7,3.0036172E7,0,0,0,0,0,0,0,0,0,-4,0,0.044365444868564544,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0053419666666668E7,15513.60030210052,3.0066234E7,3.0036172E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 12:45:53,90124709,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.736573130016986,0.22191472485087305,4743405.736842105,1.125204004200819E7,3.0051033E7,49.0,9.0124709E7,4743405.736842105,1.125204004200819E7,3.0051033E7,49.0,0,0,0,0,0,0,0,0,0,-20,0,0.22191472485087305,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,3136.0,196.9543094222617,3362.0,3001.0,3.0035806E7,13330.878028097024,3.0051033E7,3.0026239E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 12:45:53,90121323,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.947538075977868,0.04438461250729752,3.0040441E7,11898.365728115774,3.0054178E7,3.0033367E7,9.0121323E7,3.0040441E7,11898.365728115774,3.0054178E7,3.0033367E7,0,0,0,0,0,0,0,0,0,-4,0,0.04438461250729752,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0040441E7,11898.365728115774,3.0054178E7,3.0033367E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 12:47:53,90138329,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.732079901325882,0.22188119329347675,4744122.578947369,1.1253481714553202E7,3.0050657E7,49.0,9.0138329E7,4744122.578947369,1.1253481714553202E7,3.0050657E7,49.0,0,0,0,0,0,0,0,0,0,-20,0,0.22188119329347675,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,4677.0,2629.7397209609926,7711.0,3052.0,3.0039763666666668E7,12401.00537590938,3.0050657E7,3.0026268E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 12:47:53,90135146,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.946625969851982,0.04437780574516404,3.0045048666666668E7,14564.98353357577,3.005827E7,3.0029436E7,9.0135146E7,3.0045048666666668E7,14564.98353357577,3.005827E7,3.0029436E7,0,0,0,0,0,0,0,0,0,-4,0,0.04437780574516404,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0045048666666668E7,14564.98353357577,3.005827E7,3.0029436E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 12:49:53,90111364,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.74097695380574,0.2219475892075055,4742703.3684210535,1.124998464123888E7,3.0041709E7,50.0,9.0111364E7,4742703.3684210535,1.124998464123888E7,3.0041709E7,50.0,0,0,0,0,0,0,0,0,0,-20,0,0.2219475892075055,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,5012.666666666667,2827.9915723589656,8267.0,3152.0,3.0030484333333332E7,9722.802133815812,3.0041709E7,3.0024677E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 12:49:53,90107702,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.948437126939493,0.04439132184283204,3.0035900666666668E7,11974.542593908685,3.0049717E7,3.0028522E7,9.0107702E7,3.0035900666666668E7,11974.542593908685,3.0049717E7,3.0028522E7,0,0,0,0,0,0,0,0,0,-4,0,0.04439132184283204,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0035900666666668E7,11974.542593908685,3.0049717E7,3.0028522E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 12:51:53,90126247,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.73606567684994,0.22191093788693986,4743486.684210526,1.1251929966164412E7,3.0041538E7,50.0,9.0126247E7,4743486.684210526,1.1251929966164412E7,3.0041538E7,50.0,0,0,0,0,0,0,0,0,0,-20,0,0.22191093788693986,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,4938.333333333333,2348.9379160236085,7649.0,3501.0,3.0035641E7,6569.513908958562,3.0041538E7,3.002856E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 12:51:53,90119216,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.947677130258213,0.04438565022580756,3.0039738666666668E7,6737.872240799266,3.004618E7,3.0032739E7,9.0119216E7,3.0039738666666668E7,6737.872240799266,3.004618E7,3.0032739E7,0,0,0,0,0,0,0,0,0,-4,0,0.04438565022580756,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0039738666666668E7,6737.872240799266,3.004618E7,3.0032739E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 12:53:53,90126307,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.736045880588453,0.22191079015364515,4743489.842105263,1.1250946561650882E7,3.0048845E7,49.0,9.0126307E7,4743489.842105263,1.1250946561650882E7,3.0048845E7,49.0,0,0,0,0,0,0,0,0,0,-20,0,0.22191079015364515,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,6168.333333333333,5380.239244990257,12380.0,2971.0,3.0033431666666668E7,13428.599678795004,3.0048845E7,3.0024259E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 12:53:53,90114452,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.9479915607765115,0.04438799672221277,3.0038150666666668E7,11908.236533313124,3.0051894E7,3.0030896E7,9.0114452E7,3.0038150666666668E7,11908.236533313124,3.0051894E7,3.0030896E7,0,0,0,0,0,0,0,0,0,-4,0,0.04438799672221277,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0038150666666668E7,11908.236533313124,3.0051894E7,3.0030896E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 12:55:54,90154855,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.726629808233845,0.221840520956969,4744992.3684210535,1.1254575000191603E7,3.0055317E7,49.0,9.0154855E7,4744992.3684210535,1.1254575000191603E7,3.0055317E7,49.0,0,0,0,0,0,0,0,0,0,-20,0,0.221840520956969,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,5919.0,2581.657026020304,7423.0,2938.0,3.0043090666666668E7,12614.436663336708,3.0055317E7,3.0030121E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 12:55:54,90147650,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.945801138465617,0.04437165028705685,3.0049216666666668E7,14620.859425264076,3.0062347E7,3.0033461E7,9.014765E7,3.0049216666666668E7,14620.859425264076,3.0062347E7,3.0033461E7,0,0,0,0,0,0,0,0,0,-4,0,0.04437165028705685,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0049216666666668E7,14620.859425264076,3.0062347E7,3.0033461E7,BENIGN
